,0,1,2,3,4
14499,380829,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,8,남,가족 소개하기
14500,380831,할아버지랑 문구점 같이 가기로 약속했어요 ,8,남,가족 소개하기
14501,380832,우리 집에는 이모가 주신 고양이가 두 마리 있어요 ,8,남,가족 소개하기
14502,380833,한 달에 한 번 수원 할머니네 집에 가요 ,8,남,가족 소개하기
14503,380840,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,8,남,가족 소개하기
14504,380843,저는 할머니 외할아버지랑 같이 살아요 ,8,남,가족 소개하기
14505,380847,할아버지는 책을 보실 때 돋보기를 써요 ,8,남,가족 소개하기
14506,380852,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,8,남,가족 소개하기
14507,380858,삼촌이랑 레고 만드는 게 좋아요 ,8,남,가족 소개하기
14508,380870,조립하기 어려운 레고도 고모가 척척 만들어 주세요 ,8,남,가족 소개하기
14509,380882,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,8,남,가족 소개하기
14510,380883,여름 방학 때 울산 이모집에 놀러갈 거에요 ,8,남,가족 소개하기
14511,380888,저도 아빠 닮아서 그런지 키가 커요 ,8,남,가족 소개하기
14512,380894,이모는 중학교 영어 선생님이에요 ,8,남,가족 소개하기
14513,380895,삼촌은 기타를 잘 쳐요 ,8,남,가족 소개하기
14514,380897,삼촌은 나이가 서른 살이 넘었는데 결혼은 하지 않았어요 ,8,남,가족 소개하기
14515,380904,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써 부터 기대되요 ,8,남,가족 소개하기
14516,380906,이모는 저랑 잘 놀아 줘요 ,8,남,가족 소개하기
14517,380911,저랑 제 동생은 세 살 차이가 나요 ,8,남,가족 소개하기
14518,380920,저랑 제 동생은 쌍둥이에요 ,8,남,가족 소개하기
14519,380923,엄마가 학교에 데리러 오실 때가 너무 기다려져요 ,8,남,가족 소개하기
14520,380926,할아버지는 흰머리가 많으시고 눈이 나쁘셔서 안경을 써요 ,8,남,가족 소개하기
14521,380931,삼촌 방에 가면 컴퓨터가 큰 게 있어요 ,8,남,가족 소개하기
14522,380935,할아버지는 머리가 하얘요 ,8,남,가족 소개하기
14523,380938,엄마 뱃속에 동생이 있어요 다음 달에 동생이 태어나요 ,8,남,가족 소개하기
14524,380939,삼촌은 내가 말하는 거 다 만들어 줘요 ,8,남,가족 소개하기
14525,380942,저는 여동생이 두 명 있어요 ,8,남,가족 소개하기
14526,380950,고모가 열 살 생일 선물로 제가 제일 갖고 싶었던 레고를 사주셨어요,8,남,가족 소개하기
14527,380953,삼촌이 오시면 제 방에서 같이 게임해요 ,8,남,가족 소개하기
14528,380954,할머니 집에 놀러갈 때마다 제가 좋아하는 음식을 많이 만들어 주세요 ,8,남,가족 소개하기
14529,380958,우리 가족은 네 명이야 ,8,남,가족에 대해 말하기
14530,380985,우리 엄마가 세상에서 (SP:게)일 예뻐요 ,8,남,가족 소개하기
14531,380989,나 숙제해야 해 방해하지 마 ,8,남,가정
14532,380991,우리 할머니는 요리를 잘 하세요 ,8,남,가족 소개하기
14533,380993,나 이거 볼 거야 조용히 해 ,8,남,가정
14534,381001,저희는 말티즈 한 마리를 키워요 ,8,남,가족 소개하기
14535,381004,나도 보여줘 한번만 해 보자 ,8,남,가정
14536,381006,엄마가 밥 먹으래 빨리 나와 ,8,남,가정
14537,381007,할머니는 흰머리가 많아요 ,8,남,가족 소개하기
14538,381015,나도 할래 나도 해보고 싶어,8,남,가정
14539,381019,시끄럽게 떠들고 얄미워 ,8,남,가족에 대해 말하기
14540,381020,나 지금 숙제하고 있잖아,8,남,가정
14541,381023,우리 아빠는 회사원이에요,8,남,가족 소개하기
14542,381025,우리 집에 강아지가 두 마리 있어요 ,8,남,가족 소개하기
14543,381027,나는 주말에 아빠랑 캐치볼을 해  ,8,남,가족에 대해 말하기
14544,381029,우리집은 고양이를 키워요 ,8,남,가족 소개하기
14545,381030,아빠는 주말에 저랑 잘 놀아주세요 ,8,남,가족 소개하기
14546,381034,우리 할머니는 시골에 사셔  ,8,남,가족에 대해 말하기
14547,381036,맛있어 나도 한 입만 ,8,남,가정
14548,381040,이 책 다 봤어 이제 내가 봐도 돼,8,남,가정
14549,381044,우리 가족은 네 명이에요 ,8,남,가족 소개하기
14550,381045,내 동생은 맨날 귀찮게 졸졸 쫓아 다녀,8,남,가족에 대해 말하기
14551,381049,동생이 생기면 잘해 줄 거예요 ,8,남,가족 소개하기
14552,381050,우리 이모는 미국 살아,8,남,가족에 대해 말하기
14553,381052,우리 아빠는 은행에서 일해 ,8,남,가족에 대해 말하기
14554,381053,너 지금 나 때렸냐 엄마한테 이를 거야 ,8,남,가정
14555,381057,저는 동생이 가끔 미울 때가 있어요 ,8,남,가족 소개하기
14556,381068,엄마가 티비 봐도 된대 진짜,8,남,가정
14557,381070,제 동생은 제 물건을 자꾸 가져가요 ,8,남,가족 소개하기
14558,381071,우리 아빠는 키가 커요 ,8,남,가족 소개하기
14559,381076,밥 먹고 하래 이거 다 정리해 ,8,남,가정
14560,381077,우리 가족은 엄마 아빠 나 세 명이요,8,남,가족 소개하기
14561,381079,내동생은 유치원 다녀요 ,8,남,가족 소개하기
14562,381087,저는 남동생 한 명 있어요 ,8,남,가족 소개하기
14563,381088,너 숙제 다했어 게임해도 돼,8,남,가정
14564,381095,놀이터 갈래 엄마한테 물어봐 ,8,남,가정
14565,381097,나는 여동생이 있어,8,남,가족에 대해 말하기
14566,381101,저희는 할머니랑 같이 살아요 ,8,남,가족 소개하기
14567,381105,저는 엄마가 제일 좋아요,8,남,가족 소개하기
14568,381107,우리 엄마는 선생님이야 ,8,남,가족에 대해 말하기
14569,381109,제 동생은 제 말을 잘 안 들어요 ,8,남,가족 소개하기
14570,381111,맨날 내 말 따라하고 공부하는데 방해해 ,8,남,가족에 대해 말하기
14571,381114,우리 삼촌은 베트남에 있어,8,남,가족에 대해 말하기
14572,381116,이거 내 거잖아 만지지 마 ,8,남,가정
14573,381132,나도 몰라 엄마한테 물어 봐 ,8,남,가정
14574,381143,이거 내 거잖아 만지지 마 ,7,남,가정
14575,381144,엄마가 밥 먹으래 빨리 나와 ,7,남,가정
14576,381154,너 숙제 다했어 게임해도 돼,7,남,가정
14577,381155,나는 주말에 아빠랑 캐치볼을 해  ,7,남,가족에 대해 말하기
14578,381156,나도 몰라 엄마한테 물어 봐 ,7,남,가정
14579,381157,우리 할머니는 시골에 사셔  ,7,남,가족에 대해 말하기
14580,381158,우리 엄마는 선생님이야 ,7,남,가족에 대해 말하기
14581,381168,맛있어 나도 한 입만 ,7,남,가정
14582,381169,이 책 다 봤어 이제 내가 봐도 돼,7,남,가정
14583,381171,나도 보여줘 한번만 해 보자 ,7,남,가정
14584,381179,나 숙제해야 해 방해하지 마 ,7,남,가정
14585,381180,나도 할래 나도 해보고 싶어,7,남,가정
14586,381181,우리 아빠는 은행에서 일해 ,7,남,가족에 대해 말하기
14587,381185,나는 여동생이 있어,7,남,가족에 대해 말하기
14588,381192,맨날 내 말 따라하고 공부하는데 방해해 ,7,남,가족에 대해 말하기
14589,381204,나 지금 숙제하고 있잖아,7,남,가정
14590,381205,내 동생은 맨날 귀찮게 졸졸 쫓아 다녀,7,남,가족에 대해 말하기
14591,381208,우리 가족은 네 명이야 ,7,남,가족에 대해 말하기
14592,381209,엄마가 티비 봐도 된데 진짜,7,남,가정
14593,381213,우리 삼촌은 베트남에 있어,7,남,가족에 대해 말하기
14594,381214,놀이터 갈래 엄마한테 물어봐 ,7,남,가정
14595,381215,밥 먹고 하래 이거 다 정리해 ,7,남,가정
14596,381218,나 이거 볼 거야 조용히 해 ,7,남,가정
14597,381219,시끄럽게 떠들고 얄미워 ,7,남,가족에 대해 말하기
14598,381220,너 지금 나 때렸냐 엄마한테 이를 거야 ,7,남,가정
14599,381228,우리 이모는 미국 살아,7,남,가족에 대해 말하기
14600,381745,삼촌은 기타를 잘 쳐요 ,9,남,가족 소개하기
14601,381750,삼촌은 내가 말하는 거 다 만들어 줘요 ,9,남,가족 소개하기
14602,381755,아빠 생일이어서 생일카드 썼어요 ,9,남,가족 생일
14603,381758,이모는 엄마보다 나이가 많은데 엄마랑 많이 닮았어요,9,남,가족 소개하기
14604,381766,저도 아빠 닮아서 그런지 키가 커요 ,9,남,가족 소개하기
14605,381777,엄마가 자전거 어떻게 타는지 가르쳐 줬어요 ,9,남,가족 소개하기
14606,381778,고모는 우리 아빠한테 오빠라고 불러요 ,9,남,가족 소개하기
14607,381782,우리 엄마는 키가 작고 안경을 썼어요,9,남,가족 소개하기
14608,381785,이모네 갈 거예요 이모부 생신이래요,9,남,가족 생일
14609,381794,할아버지는 머리가 하얘요 ,9,남,가족 소개하기
14610,381796,아빠랑 자기 전에 침대에서 책읽는 게 좋아요 ,9,남,가족 소개하기
14611,381798,어제 할머니 생신이셔서 파티했어요 ,9,남,가족 생일
14612,381805,나 이거 볼 거야 조용히 해 ,9,남,가정
14613,381809,이모 집에 가면 제가 좋아하는 사촌들과 놀 수 있어서 벌써 부터 기대돼요 ,9,남,가족 소개하기
14614,381810,저는 엄마가 제일 좋아요,9,남,가족 소개하기
14615,381816,삼촌이 이번 주말에 숙모가 되실 분과 같이 오신다고 하셨어요 ,9,남,가족 소개하기
14616,381818,오늘은 우리 엄마 생일이에요 ,9,남,가족 생일
14617,381819,엄마가 티브이 봐도 된데 진짜,9,남,가정
14618,381827,놀이터 갈래 엄마한테 물어봐 ,9,남,가정
14619,381828,우리 집에 강아지가 두 마리 있어요 ,9,남,가족 소개하기
14620,381830,우리집은 고양이를 키워요 ,9,남,가족 소개하기
14621,381831,내동생은 유치원 다녀요 ,9,남,가족 소개하기
14622,381842,제 동생은 제 물건을 자꾸 가져가요 ,9,남,가족 소개하기
14623,381845,할머니 생신은 다음 달이래요 ,9,남,가족 생일
14624,381855,엄마는 게임하는 걸 싫어하는데 이모 집에 가면 게임을 실컷 할 수 있어요 ,9,남,가족 소개하기
14625,381858,고모랑 게임하는 게 재밌어요 ,9,남,가족 소개하기
14626,381860,나 지금 숙제하고 있잖아,9,남,가정
14627,381861,삼촌이랑 레고 만드는 게 좋아요 ,9,남,가족 소개하기
14628,381864,제 동생은 제 말을 잘 안 들어요 ,9,남,가족 소개하기
14629,381869,우리 할머니는 요리를 잘 하세요 ,9,남,가족 소개하기
14630,381880,너 숙제 다했어 게임해도 돼,9,남,가정
14631,381883,할아버지랑 문구점 같이 가기로 약속했어요 ,9,남,가족 소개하기
14632,381890,쌍둥이라서 그런지 둘이 정말 똑같이 생겼어요,9,남,가족 소개하기
14633,381892,그저께 할아버지 생신 파티했어요 ,9,남,가족 생일
14634,381897,할머니는 아직도 저를 애기라고 불러요,9,남,가족 소개하기
14635,381903,저는 동생한테 재미있는 동화책을 자주 읽어줘요 ,9,남,가족 소개하기
14636,381905,너 지금 나 때렸냐 엄마한테 이를 거야 ,9,남,가정
14637,381907,우리 집에는 이모가 주신 고양이가 두 마리 있어요 ,9,남,가족 소개하기
14638,381913,이번주 토요일은 아빠 생일이에요 ,9,남,가족 생일
14639,381921,맛있어 나도 한 입만 ,9,남,가정
14640,381929,저는 동생이 가끔 미울 때가 있어요 ,9,남,가족 소개하기
14641,381939,삼촌은 나이가 서른 살이 넘었는데 결혼을 하지 않았어요 ,9,남,가족 소개하기
14642,381940,우리 엄마가 세상에서 제일 예뻐요 ,9,남,가족 소개하기
14643,381943,나도 몰라 엄마한테 물어 봐 ,9,남,가정
14644,381945,저는 남동생이 한 명 있어요 ,9,남,가족 소개하기
14645,381946,이거 내 거잖아 만지지 마 ,9,남,가정
14646,381949,저랑 제 동생은 세 살 차이가 나요 ,9,남,가족 소개하기
14647,381959,내 동생은 겨울에 태어났어요 ,9,남,가족 생일
14648,381960,할머니 댁에 가면 맛있는 걸 많이 먹을 수 있어서 좋아요,9,남,가족 소개하기
14649,381963,내일 내 동생 생일이에요 ,9,남,가족 생일
14650,381965,조립하기 어려운 레고도 고모가 척척 만들어 주세요 ,9,남,가족 소개하기
14651,381967,할아버지는 흰머리가 많으시고 눈이 나쁘셔서 안경을 써요 ,9,남,가족 소개하기
14652,381969,엄마는 저한테 항상 양보하라고 하고 동생 편만 들어요 ,9,남,가족 소개하기
14653,381975,저희는 몰티즈 한 마리를 키워요 ,9,남,가족 소개하기
14654,381980,저희는 할머니랑 같이 살아요 ,9,남,가족 소개하기
14655,381983,어제가 우리 아빠 생일이었어요 ,9,남,가족 생일
14656,381984,할아버지는 책을 보실 때 돋보기를 써요 ,9,남,가족 소개하기
14657,381988,나도 보여줘 한번만 해 보자 ,9,남,가정
14658,381991,이 책 다 봤어 인제 내가 봐도 돼,9,남,가정
14659,382004,우리 가족은 네 명이에요 ,9,남,가족 소개하기
14660,382009,나도 할래 나도 해보고 싶어,9,남,가정
14661,382012,우리 아빠는 키가 커요 ,9,남,가족 소개하기
14662,382020,그래서 이름 부를 때 맨날 헷갈려요 ,9,남,가족 소개하기
14663,382025,엄마가 밥 먹으래 빨리 나와 ,9,남,가정
14664,382029,엄마랑 삼촌은 남매 사이래요 ,9,남,가족 소개하기
14665,382032,저는 여동생이 두 명 있어요 ,9,남,가족 소개하기
14666,382035,고모랑 주말마다 레고하는 게 너무 재미있어요 ,9,남,가족 소개하기
14667,382046,삼촌은 딸이 두 명 있는데 둘이 쌍둥이예요,9,남,가족 소개하기
14668,382051,할머지 댁은 바닷가라서 여름에 가면 물놀이를 하고 놀아요,9,남,가족 소개하기
14669,382055,할머니는 흰머리가 많아요 ,9,남,가족 소개하기
14670,382058,이모는 강아지를 세 마리나 키우는데 엄청 귀여워요 ,9,남,가족 소개하기
14671,382060,아빠는 주말에 저랑 잘 놀아주세요 ,9,남,가족 소개하기
14672,382061,여름 방학 때 울산 이모집에 놀러갈 거예요 ,9,남,가족 소개하기
14673,382063,엄마 뱃속에 동생이 있어요 다음 달에 동생이 태어나요 ,9,남,가족 소개하기
14674,382065,할머니네 집 근처에 바다가 있어서 자주 놀러가요 ,9,남,가족 소개하기
14675,382071,나 숙제해야 해 방해하지 마 ,9,남,가정
14676,382074,제 생일은 시월이에요  ,9,남,가족 생일
14677,382075,아빠는 저랑 동생한테 장난을 많이 쳐요 ,9,남,가족 소개하기
14678,382080,이모는 중학교 영어 선생님이에요 ,9,남,가족 소개하기
14679,382093,아빠 회사가 명동에 있는데 주말에 놀러간 적이 있어요 ,9,남,가족 소개하기
